date,name,code,pre_close,open,high,low,close,vol,amount
2021-12-29,易方达中证装备产业ETF,562910.SH,,,,,,,
2021-12-31,易方达中证装备产业ETF,562910.SH,,,,,,,
2022-01-05,易方达中证装备产业ETF,562910.SH,,,,,,,
2022-01-06,易方达中证装备产业ETF,562910.SH,,,,,,,
2022-01-07,易方达中证装备产业ETF,562910.SH,,,,,,,
2022-01-10,易方达中证装备产业ETF,562910.SH,0.991,0.986,0.991,0.975,0.982,127606518.0,125563144.0
2022-01-11,易方达中证装备产业ETF,562910.SH,0.982,0.98,0.991,0.971,0.972,11754418.0,11504907.0
2022-01-12,易方达中证装备产业ETF,562910.SH,0.972,0.972,1.0,0.972,1.0,3559200.0,3521602.0
2022-01-13,易方达中证装备产业ETF,562910.SH,1.0,1.01,1.041,0.981,0.987,2649818.0,2631003.0
2022-01-14,易方达中证装备产业ETF,562910.SH,0.987,0.996,0.998,0.98,0.986,1981400.0,1964440.0
2022-01-17,易方达中证装备产业ETF,562910.SH,0.986,0.986,1.013,0.986,1.004,4759600.0,4794163.0
2022-01-18,易方达中证装备产业ETF,562910.SH,1.004,1.005,1.007,0.996,1.001,2905400.0,2912373.0
2022-01-19,易方达中证装备产业ETF,562910.SH,1.001,1.001,1.001,0.977,0.989,1845300.0,1820035.0
2022-01-20,易方达中证装备产业ETF,562910.SH,0.989,0.989,0.989,0.974,0.977,12737700.0,12485737.0
2022-01-21,易方达中证装备产业ETF,562910.SH,0.977,0.975,0.976,0.963,0.964,2660900.0,2576460.0
2022-01-24,易方达中证装备产业ETF,562910.SH,0.964,0.97,0.983,0.962,0.98,2593500.0,2531995.0
2022-01-25,易方达中证装备产业ETF,562910.SH,0.98,0.976,0.981,0.954,0.957,1524000.0,1476991.0
2022-01-26,易方达中证装备产业ETF,562910.SH,0.957,0.966,0.974,0.955,0.974,1648300.0,1595807.0
2022-01-27,易方达中证装备产业ETF,562910.SH,0.974,0.973,0.973,0.939,0.945,4221400.0,4025185.0
2022-01-28,易方达中证装备产业ETF,562910.SH,0.945,0.945,0.948,0.918,0.938,3142400.0,2929599.0
2022-02-07,易方达中证装备产业ETF,562910.SH,0.938,0.938,0.96,0.938,0.944,2533000.0,2404244.0
2022-02-08,易方达中证装备产业ETF,562910.SH,0.944,0.952,0.952,0.9,0.918,2537600.0,2317558.0
2022-02-09,易方达中证装备产业ETF,562910.SH,0.918,0.918,0.927,0.907,0.926,2668200.0,2439119.0
2022-02-10,易方达中证装备产业ETF,562910.SH,0.926,0.935,0.935,0.892,0.903,2664100.0,2406838.0
2022-02-11,易方达中证装备产业ETF,562910.SH,0.903,0.894,0.902,0.862,0.879,2480200.0,2202726.0
2022-02-14,易方达中证装备产业ETF,562910.SH,0.879,0.873,0.893,0.873,0.882,1482100.0,1308051.0
2022-02-15,易方达中证装备产业ETF,562910.SH,0.882,0.89,0.911,0.8859999999999999,0.91,3806500.0,3440124.0
2022-02-16,易方达中证装备产业ETF,562910.SH,0.91,0.908,0.918,0.905,0.906,2750000.0,2506278.0
2022-02-17,易方达中证装备产业ETF,562910.SH,0.906,0.907,0.927,0.907,0.921,1252500.0,1153984.0
2022-02-18,易方达中证装备产业ETF,562910.SH,0.921,0.912,0.918,0.908,0.914,1096500.0,1001442.0
2022-02-21,易方达中证装备产业ETF,562910.SH,0.914,0.91,0.914,0.902,0.908,6500500.0,5890992.0
2022-02-22,易方达中证装备产业ETF,562910.SH,0.908,0.899,0.91,0.897,0.907,2919900.0,2639009.0
2022-02-23,易方达中证装备产业ETF,562910.SH,0.907,0.914,0.939,0.914,0.938,1897100.0,1763499.0
2022-02-24,易方达中证装备产业ETF,562910.SH,0.938,0.93,0.947,0.922,0.931,1533000.0,1435428.0
2022-02-25,易方达中证装备产业ETF,562910.SH,0.931,0.936,0.956,0.936,0.945,4438600.0,4206997.0
2022-02-28,易方达中证装备产业ETF,562910.SH,0.945,0.954,0.956,0.942,0.953,2810100.0,2668985.0
2022-03-01,易方达中证装备产业ETF,562910.SH,0.953,0.958,0.969,0.956,0.96,631800.0,607054.0
2022-03-02,易方达中证装备产业ETF,562910.SH,0.96,0.951,0.953,0.937,0.95,2559200.0,2417837.0
2022-03-03,易方达中证装备产业ETF,562910.SH,0.95,0.955,0.955,0.934,0.934,379800.0,357863.0
2022-03-04,易方达中证装备产业ETF,562910.SH,0.934,0.925,0.935,0.914,0.919,1308700.0,1218069.0
