date,name,code,pre_close,open,high,low,close,vol,amount
2023-04-21,国联安消费50ETF,159670.SZ,,,,,,,
2023-04-28,国联安消费50ETF,159670.SZ,,,,,,,
2023-05-05,国联安消费50ETF,159670.SZ,,,,,,,
2023-05-08,国联安消费50ETF,159670.SZ,,,,,,,
2023-05-09,国联安消费50ETF,159670.SZ,0.996,0.989,1.003,0.984,0.989,116791707.0,115886403.17
2023-05-10,国联安消费50ETF,159670.SZ,0.989,0.989,0.993,0.982,0.988,18997324.0,18802241.74
2023-05-11,国联安消费50ETF,159670.SZ,0.988,0.982,0.997,0.982,0.986,8384440.0,8292537.98
2023-05-12,国联安消费50ETF,159670.SZ,0.986,0.98,0.996,0.978,0.984,8072125.0,7965588.32
2023-05-15,国联安消费50ETF,159670.SZ,0.984,0.984,0.988,0.973,0.988,8146431.0,8001266.7
2023-05-16,国联安消费50ETF,159670.SZ,0.988,0.98,0.983,0.975,0.98,5011980.0,4895804.07
2023-05-17,国联安消费50ETF,159670.SZ,0.98,0.899,0.979,0.899,0.97,3683187.0,3579609.28
2023-05-18,国联安消费50ETF,159670.SZ,0.97,0.974,0.976,0.964,0.966,5332262.0,5185637.05
2023-05-19,国联安消费50ETF,159670.SZ,0.966,0.956,0.983,0.956,0.978,5665807.0,5534718.24
2023-05-22,国联安消费50ETF,159670.SZ,0.978,0.973,1.01,0.973,1.007,36351989.0,36467848.59
2023-05-23,国联安消费50ETF,159670.SZ,1.007,1.008,1.008,0.994,0.994,2750044.0,2753810.86
2023-05-24,国联安消费50ETF,159670.SZ,0.994,0.984,0.993,0.977,0.978,2479605.0,2445915.14
2023-05-25,国联安消费50ETF,159670.SZ,0.978,0.97,0.973,0.965,0.97,1836911.0,1778009.1
2023-05-26,国联安消费50ETF,159670.SZ,0.97,0.962,0.977,0.957,0.972,1768564.0,1713382.73
2023-05-29,国联安消费50ETF,159670.SZ,0.972,0.981,0.981,0.958,0.965,2318734.0,2243850.76
2023-05-30,国联安消费50ETF,159670.SZ,0.965,0.963,0.967,0.945,0.953,2001912.0,1913487.02
2023-05-31,国联安消费50ETF,159670.SZ,0.953,0.962,0.962,0.933,0.937,2303705.0,2155547.28
2023-06-01,国联安消费50ETF,159670.SZ,0.937,0.936,0.955,0.936,0.941,564017.0,534281.84
2023-06-02,国联安消费50ETF,159670.SZ,0.941,0.938,0.965,0.938,0.963,1578934.0,1518603.18
2023-06-05,国联安消费50ETF,159670.SZ,0.963,0.963,0.963,0.95,0.953,1153312.0,1098300.75
2023-06-06,国联安消费50ETF,159670.SZ,0.953,0.953,0.964,0.951,0.955,2786417.0,2666503.67
2023-06-07,国联安消费50ETF,159670.SZ,0.955,0.955,0.962,0.948,0.948,1944700.0,1863052.6
2023-06-08,国联安消费50ETF,159670.SZ,0.948,0.946,0.959,0.946,0.955,173709.0,165207.16
